product_id,product_url,name,price,shop_id,shop_url,shop_name,product_id2,date
46212502,https://tiki.vn/bo-bai-boi-guidance-of-fate-easy-tarot-card-cao-cap-ban-dep-p46212502.html?spid=46212503,Bộ Bài Bói Guidance of Fate Easy Tarot Card Cao Cấp Bản Đẹp,149.000đ,61542,https://tiki.vn/cua-hang/tinyworld,Tinyworld,46212503,2020-06-15
800276,https://tiki.vn/sach-vai-tre-em-pipovietnam-hinh-khoi-p800276.html?spid=24638742,Sách Vải Trẻ Em Pipovietnam Hình Khối,49.000đ,1,https://tiki.vn/cua-hang/tiki-trading,Tiki Trading,24638742,2020-06-15
19506299,https://tiki.vn/hop-500g-yen-mach-nguyen-chat-can-mong-gia-khanh-p19506299.html?spid=19506300,Hộp 500g Yến Mạch Nguyên Chất Cán Mỏng Gia Khánh,52.000đ,9700,https://tiki.vn/cua-hang/as-trading,AS Trading,19506300,2020-06-15
29941637,https://tiki.vn/xe-truot-scooter-ba-banh-phat-sang-gap-gon-p29941637.html?spid=56070942,Xe trượt Scooter ba bánh phát sáng - gấp gọn,439.000đ,130792,https://tiki.vn/cua-hang/the-gioi-tuoi-tho-vn,Thế Giới Tuổi Thơ VN,56070942,2020-06-15
46518468,https://tiki.vn/quan-tap-bo-ta-goodmama-nhieu-size-giao-mau-ngau-nhien-p46518468.html?spid=46518478,Quần tập bỏ tã Goodmama nhiều size (Giao mẫu ngẫu nhiên),42.000đ,8695,https://tiki.vn/cua-hang/atcare88,ATCARE88,46518478,2020-06-15
404645,https://tiki.vn/do-choi-go-gach-xay-dung-edugames-nho-ga544-p404645.html?spid=106928,Đồ Chơi Gỗ Gạch Xây Dựng EDUGAMES Nhỏ - GA544,109.000đ,1,https://tiki.vn/cua-hang/tiki-trading,Tiki Trading,106928,2020-06-15
13331743,https://tiki.vn/bo-2-khoa-chan-cua-tu-tu-lanh-bao-ve-an-toan-cho-be-miliken-tampe-nl-3050-mau-ngau-nhien-p13331743.html?spid=13331744,"Bộ 2 Khoá Chặn Cửa Tủ , Tủ Lạnh Bảo Vệ An Toàn Cho Bé Miliken Tampe NL-3050 - Màu Ngẫu Nhiên",49.009đ,6351,https://tiki.vn/cua-hang/sieu-thi-linh-kien,Siêu Thị Linh Kiện,13331744,2020-06-15
15620537,https://tiki.vn/gia-do-chong-can-thi-veo-cot-song-cho-be-p15620537.html?spid=15620543,"Giá Đỡ Chống Cận Thị, Vẹo Cột Sống Cho Bé",55.000đ,3049,https://tiki.vn/cua-hang/me-mia,mẹ mía,15620543,2020-06-15
558552,https://tiki.vn/boardgame-ma-soi-character-viet-hoa-p558552.html?spid=32722768,Boardgame Ma Sói Character Việt Hóa,111.800đ,53660,https://tiki.vn/cua-hang/nha-sach-fahasa,Nhà sách Fahasa,32722768,2020-06-15
916517,https://tiki.vn/sua-tam-goi-toan-than-carrie-junior-huong-grapeberry-280g-p916517.html?spid=1098862,Sữa Tắm Gội Toàn Thân Carrie Junior Hương Grapeberry (280g),63.000đ,1,https://tiki.vn/cua-hang/tiki-trading,Tiki Trading,1098862,2020-06-15
