product_id,product_url,name,price,shop_id,shop_url,shop_name,product_id2
50022938,https://tiki.vn/noi-dua-da-nang-cao-cap-ket-noi-bluetooth-co-dieu-khien-tu-xa-ru-ngu-thu-gian-ket-hop-ghe-ngoi-doc-sach-cho-be-mastela-8105-mau-voi-tai-hong-p50022938.html?spid=50022939,"Nôi đưa đa năng cao cấp kết nối Bluetooth, có điều khiển từ xa ru ngủ thư giãn kết hợp ghế ngồi đọc sách cho bé Mastela 8105 - Mẫu Voi tai Hồng",1.599.000đ,13666,https://tiki.vn/cua-hang/gau-bi-ngo,Gấu và Bí Ngô,50022939
49499648,https://tiki.vn/noi-dua-tre-em-joie-serina-2in1-petite-city-p49499648.html?spid=49499650,Nôi Đưa Trẻ Em Joie Serina 2in1 Petite City,3.879.000đ,1,https://tiki.vn/cua-hang/tiki-trading,Tiki Trading,49499650
1008788,https://tiki.vn/noi-vong-tu-dong-cho-be-2-trong-1-vinanoi-nv35x-long-noi-mau-xanh-p1008788.html?spid=23308031,Nôi Võng tự động cho bé 2 trong 1 VINANOI - NV35X lồng nôi màu xanh,1.427.000đ,10870,https://tiki.vn/cua-hang/me-be-soc-nau,Mẹ bé Sóc Nâu,23308031
46115785,https://tiki.vn/combo-noi-va-nem-cotton-cho-be-p46115785.html?spid=46115787,COMBO NÔI VÀ NỆM COTTON CHO BÉ,410.000đ,87940,https://tiki.vn/cua-hang/shop-me-va-be-citymum,SHOP MẸ VÀ BÉ CITYMUM,46115787
9669557,https://tiki.vn/noi-dua-tu-dong-cho-be-co-nhac-c3-st3882-p9669557.html?spid=9669559,Nôi đưa tự động cho bé có nhạc C3-ST3882,1.758.000đ,6637,https://tiki.vn/cua-hang/boss-baby-shop,Boss Baby Shop,9669559
36390625,https://tiki.vn/noi-cho-be-noi-lac-lu-cho-be-p36390625.html?spid=36572940,"Nôi cho bé , nôi lắc lư cho bé",749.000đ,71823,https://tiki.vn/cua-hang/hona-buy,HONA Buy,36572940
53626791,https://tiki.vn/noi-ngu-chung-giuong-cho-be-cao-cap-p53626791.html?spid=53626797,NÔI NGỦ CHUNG GIƯỜNG CHO BÉ CAO CẤP ,800.000đ,113798,https://tiki.vn/cua-hang/mega-mall,Mega mart1,53626797
16200351,https://tiki.vn/noi-may-chong-may-cho-be-p16200351.html?spid=55089259,Nôi mây chõng mây cho bé,699.000đ,49608,https://tiki.vn/cua-hang/sieu-thi-24h-online,Siêu Thị 24H Online,55089259
52055377,https://tiki.vn/noi-go-cho-be-tang-kem-den-ngu-dang-yeu-p52055377.html?spid=52055378,Nôi gỗ cho bé tặng kèm đèn ngủ đáng yêu ,799.000đ,71823,https://tiki.vn/cua-hang/hona-buy,HONA Buy,52055378
46110992,https://tiki.vn/combo-noi-tre-chieu-coi-cho-be-p46110992.html?spid=55891168,COMBO NÔI TRE CHIẾU CÓI CHO BÉ,280.000đ,66767,https://tiki.vn/cua-hang/mebena,mebena,55891168
13687096,https://tiki.vn/noi-dien-khanh-ngoc-loai-co-dien-2-in-1-p13687096.html?spid=55617017,Nôi điện Khánh Ngọc loại có điện 2 in 1,799.999đ,129696,https://tiki.vn/cua-hang/tuoi-tho-ben-con,Tuổi Thơ Bên Con,55617017
43385740,https://tiki.vn/ghe-xich-du-nhum-da-nang-cho-be-vui-choi-mau-trang-yem-xanh-p43385740.html?spid=55144552,Xích Đu Nhún Nhảy KG101 - Khung Trắng,699.000đ,121120,https://tiki.vn/cua-hang/noi-dien-xich-du,NÔI ĐIỆN XÍCH ĐU,55144552
31957382,https://tiki.vn/noi-dua-tu-dong-autoru-eco-18-aue-ac18-p31957382.html?spid=31957384,NÔI ĐƯA TỰ ĐỘNG AUTORU-Eco 18 - AUE-AC18,1.090.000đ,50795,https://tiki.vn/cua-hang/shop-con-ngoan,SHOP CON NGOAN,31957384
31957392,https://tiki.vn/vong-noi-tu-dong-cao-cap-4-trong-1-autoru-auch4-27-p31957392.html?spid=31957393,VÕNG - NÔI TỰ ĐỘNG CAO CẤP 4 TRONG 1 AUTORU AUCH4-27,2.199.000đ,50795,https://tiki.vn/cua-hang/shop-con-ngoan,SHOP CON NGOAN,31957393
2208103,https://tiki.vn/noi-dien-sbaby-nd16-p2208103.html?spid=2208105,Nôi điện Sbaby ND16,1.090.000đ,2757,https://tiki.vn/cua-hang/anokia,ANOKIA,2208105
50425196,https://tiki.vn/noi-dien-tu-dong-cao-cap-cho-be-tang-kem-den-ngu-dang-yeu-p50425196.html?spid=50425202,Nôi điện tự động cao cấp cho bé tặng kèm đèn ngủ đáng yêu,1.749.000đ,71823,https://tiki.vn/cua-hang/hona-buy,HONA Buy,50425202
14319281,https://tiki.vn/noi-autoru-eco-18-p14319281.html?spid=55155217,Nôi Autoru-Eco 18,1.045.000đ,50795,https://tiki.vn/cua-hang/shop-con-ngoan,SHOP CON NGOAN,55155217
49499800,https://tiki.vn/ghe-rung-tre-em-joie-dreamer-starry-night-p49499800.html?spid=54344047,Ghế Rung Trẻ Em Joie Dreamer Starry Night,1.990.000đ,64876,https://tiki.vn/cua-hang/sam-daisy-store,Sam and Daisy Store,54344047
4482121,https://tiki.vn/noi-rung-kiem-ghe-bap-benh-5-trong-1-mastela-6033-ghi-hong-p4482121.html?spid=26355125,Nôi Rung Kiêm Ghế Bập Bênh 5 Trong 1 Mastela 6033 - Ghi Hồng,1.689.000đ,13666,https://tiki.vn/cua-hang/gau-bi-ngo,Gấu và Bí Ngô,26355125
1008780,https://tiki.vn/noi-dien-tu-dong-cho-be-vinanoi-vnn201t-go-thong-mau-trang-p1008780.html?spid=23309638,Nôi điện tự động cho bé VINANOI VNN201T - Gỗ thông màu trắng,2.879.000đ,10870,https://tiki.vn/cua-hang/me-be-soc-nau,Mẹ bé Sóc Nâu,23309638
12639078,https://tiki.vn/noi-tu-dong-cao-cap-cho-be-sg239-p12639078.html?spid=12639082,Nôi tự động cao cấp cho bé SG239,1.989.000đ,15437,https://tiki.vn/cua-hang/toys-house,TOYS HOUSE,12639082
13380237,https://tiki.vn/ghe-rung-co-nhac-va-thanh-do-choi-van-dong-mau-hong-p13380237.html?spid=13380238,Ghế rung có nhạc và thanh đồ chơi vận động (Màu hồng),799.000đ,15437,https://tiki.vn/cua-hang/toys-house,TOYS HOUSE,13380238
45108273,https://tiki.vn/noi-cui-go-giuong-cui-cho-be-s218-p45108273.html?spid=54449157,"NÔI CŨI GỖ, GIƯỜNG CŨI CHO BÉ S218  ",1.749.000đ,71823,https://tiki.vn/cua-hang/hona-buy,HONA Buy,54449157
1008782,https://tiki.vn/noi-dien-tu-dong-cho-be-vinanoi-vnn201-go-thong-mau-tu-nhien-p1008782.html?spid=23309640,Nôi điện tự động cho bé VINANOI VNN201 - Gỗ thông màu tự nhiên,2.949.000đ,10870,https://tiki.vn/cua-hang/me-be-soc-nau,Mẹ bé Sóc Nâu,23309640
26219813,https://tiki.vn/noi-rung-tre-em-ingenuity-rung-va-dung-dua-tu-dong-thuong-hieu-my-xam-p26219813.html?spid=26286872,Nôi rung trẻ em Ingenuity rung và đung đưa tự động thương hiệu Mỹ (xám),2.999.000đ,67735,https://tiki.vn/cua-hang/shop-khanh-phuong,Shop Khánh Phương,26286872
55389528,https://tiki.vn/combo-noi-may-tre-co-chieu-cho-be-nam-vong-1-goi-cao-su-non-tang-1-bam-mong-tay-p55389528.html?spid=55389529,COMBO Nôi mây tre có chiếu cho bé nằm võng + 1 gối cao su non - TẶNG 1 BẤM MÓNG TAY,220.000đ,66767,https://tiki.vn/cua-hang/mebena,mebena,55389529
33341573,https://tiki.vn/noi-may-cho-be-nam-vong-tang-01-chieu-lot-noi-p33341573.html?spid=33341574,Nôi mây cho bé nằm võng - Tặng 01 chiếu lót nôi,189.000đ,66767,https://tiki.vn/cua-hang/mebena,mebena,33341574
47258732,https://tiki.vn/noi-tre-cho-be-p47258732.html?spid=55884683,NÔI TRE CHO BÉ,245.000đ,66767,https://tiki.vn/cua-hang/mebena,mebena,55884683
44959366,https://tiki.vn/bo-doi-dien-ac-dc-cho-noi-vong-autoru-v827-p44959366.html?spid=44959367,Bộ đổi điện AC-DC cho nôi - võng Autoru V827,195.000đ,3997,https://tiki.vn/cua-hang/babymart,Babymart,44959367
26150970,https://tiki.vn/ghe-rung-tre-em-co-phat-nhac-thanh-treo-do-choi-p26150970.html?spid=31715814,Ghế rung trẻ em có phát nhạc thanh treo đồ chơi,489.000đ,20371,https://tiki.vn/cua-hang/clever-shop,Smart Future,31715814
12383761,https://tiki.vn/noi-dua-tu-dong-noi-em-be-ghe-nam-co-man-va-goi-chong-gu-size-lon-p12383761.html?spid=12383762,"Nôi Đưa Tự Động, Nôi Em Bé, Ghế Nằm Có Màn Và Gối Chống Gù Size Lớn ",1.284.000đ,3906,https://tiki.vn/cua-hang/shop-be-choi,SHOP BÉ CHƠI,12383762
36676201,https://tiki.vn/noi-go-cho-be-p36676201.html?spid=36676202,Nôi gỗ cho bé,719.000đ,71818,https://tiki.vn/cua-hang/hona-smart,HONA Smart,36676202
46110223,https://tiki.vn/combo-noi-tre-tam-lot-cho-be-p46110223.html?spid=52146141,COMBO NÔI TRE TẤM LÓT CHO BÉ,265.000đ,113715,https://tiki.vn/cua-hang/mia-minimart,Mía Minimart,52146141
43638344,https://tiki.vn/noi-cui-go-noi-lac-lu-cho-be-tang-kem-dem-va-mung-p43638344.html?spid=46901090,"Nôi cũi gỗ, nôi lắc lư cho bé ( Tặng kèm đệm và mùng)",700.000đ,71818,https://tiki.vn/cua-hang/hona-smart,HONA Smart,46901090
42343849,https://tiki.vn/ghe-bap-benh-4in1-kiem-xe-day-2-chieu-co-nhac-va-rung-mat-xa-cho-be-tang-mung-va-do-choi-kem-theo-hong-p42343849.html?spid=42343882,Ghế bập bênh 4in1 kiêm xe đẩy 2 chiều có nhạc và rung mát xa cho bé TẶNG mùng và đồ chơi kèm theo (hồng),1.149.000đ,1664,https://tiki.vn/cua-hang/tinh-dau-ngoc-tuyet,Tinh dầu Ngọc Tuyết,42343882
53708878,https://tiki.vn/combo-noi-tre-cho-be-nam-vong-chong-cong-lung-va-nem-lot-boc-noi-cho-tre-so-sinh-tu-0-12-thang-tuoi-co-the-dat-len-vong-xep-p53708878.html?spid=53708924,"Combo Nôi Tre Cho Bé Nằm Võng Chống Cong Lưng Và Nệm Lót Bọc Nôi ( Cho Trẻ Sơ Sinh Từ 0-12 Tháng Tuổi, Có Thể Đặt Lên Võng Xếp)",330.000đ,10400,https://tiki.vn/cua-hang/shop-viet-kids,SHOP VIET KIDS,53708924
48693994,https://tiki.vn/noi-tre-cho-be-hinh-chu-nhat-p48693994.html?spid=48693995,NÔI TRE CHO  BÉ - HÌNH CHỮ NHẬT,200.000đ,87940,https://tiki.vn/cua-hang/shop-me-va-be-citymum,SHOP MẸ VÀ BÉ CITYMUM,48693995
2204677,https://tiki.vn/noi-vong-dien-sbaby-nv14-p2204677.html?spid=2204679,Nôi võng điện Sbaby NV14,1.550.000đ,2757,https://tiki.vn/cua-hang/anokia,ANOKIA,2204679
50771000,https://tiki.vn/noi-may-cho-be-nam-vong-kem-chieu-tang-01-luc-lac-go-phat-tieng-vui-nhon-cho-be-p50771000.html?spid=50771001,Nôi mây cho bé nằm võng kèm chiếu ( Tặng 01 lục lạc gỗ phát tiếng vui nhộn cho bé ),189.000đ,66767,https://tiki.vn/cua-hang/mebena,mebena,50771001
23257257,https://tiki.vn/noi-nhun-cho-be-tang-kem-mung-che-p23257257.html?spid=26145985,Nôi Nhún Cho Bé Tặng Kèm Mùng Che,470.000đ,66767,https://tiki.vn/cua-hang/mebena,mebena,26145985
51923862,https://tiki.vn/noi-nhun-cho-be-co-banh-xe-kem-mung-che-tang-01-luc-lac-go-phat-tieng-vui-nhon-cho-be-p51923862.html?spid=51923866,Nôi nhún cho bé có bánh xe kèm mùng che ( Tặng 01 lục lạc gỗ phát tiếng vui nhộn cho bé ),515.000đ,66767,https://tiki.vn/cua-hang/mebena,mebena,51923866
16439915,https://tiki.vn/noi-dien-2-in-1-p16439915.html?spid=55617018,Nôi điện 2 in 1 ,759.000đ,129696,https://tiki.vn/cua-hang/tuoi-tho-ben-con,Tuổi Thơ Bên Con,55617018
4625295,https://tiki.vn/noi-mastela-sg327-tang-chan-long-thai-lan-75-100-cm-p4625295.html?spid=25306791,Nôi Mastela SG327 Tặng Chăn Lông Thái Lan 75*100 cm,2.499.000đ,60368,https://tiki.vn/cua-hang/tilomart,TILOMART,25306791
33485700,https://tiki.vn/noi-may-dan-thoang-mat-giup-chong-cong-lung-cho-be-khi-nam-vong-p33485700.html?spid=33485701,Nôi mây đan thoáng mát giúp chống cong lưng cho bé khi nằm võng,185.000đ,66767,https://tiki.vn/cua-hang/mebena,mebena,33485701
50016888,https://tiki.vn/ghe-rung-cao-cap-cho-be-gap-gon-co-nhac-mastela-6917-mau-hong-p50016888.html?spid=55594430,Ghế rung cao cấp cho bé gập gọn có nhạc Mastela 6917 - Màu hồng,799.000đ,10870,https://tiki.vn/cua-hang/me-be-soc-nau,Mẹ bé Sóc Nâu,55594430
12492596,https://tiki.vn/noi-dua-tu-dong-noi-em-be-ghe-nam-size-vua-mau-be-p12492596.html?spid=12492597,"Nôi Đưa Tự Động, Nôi Em Bé, Ghế Nằm Size Vừa - Màu Be",999.000đ,3906,https://tiki.vn/cua-hang/shop-be-choi,SHOP BÉ CHƠI,12492597
19533295,https://tiki.vn/noi-dai-vy-ko-co-dien-giao-mau-ngau-nhien-p19533295.html?spid=56049495,Nôi đại vỹ ko có điện giao màu ngẫu nhiên,680.000đ,129696,https://tiki.vn/cua-hang/tuoi-tho-ben-con,Tuổi Thơ Bên Con,56049495
15972328,https://tiki.vn/noi-dua-tu-dong-xich-du-nam-choi-tre-em-mastela-6503-tang-thuoc-do-chieu-cao-va-thi-luc-p15972328.html?spid=29344017,"Nôi Đưa Tự Động, Xích đu nằm chơi trẻ em Mastela 6503 Tặng Thước Đo Chiều Cao Và Thị Lực",1.569.000đ,13666,https://tiki.vn/cua-hang/gau-bi-ngo,Gấu và Bí Ngô,29344017
46114397,https://tiki.vn/combo-noi-tre-nem-cotton-cho-be-p46114397.html?spid=53168334,COMBO NÔI TRE NỆM COTTON CHO BÉ,390.000đ,10400,https://tiki.vn/cua-hang/shop-viet-kids,SHOP VIET KIDS,53168334
49516996,https://tiki.vn/noi-tre-chu-nhat-tam-lot-cho-be-p49516996.html?spid=49517002,NÔI TRE CHỮ NHẬT + TẤM LÓT  CHO BÉ,200.000đ,87940,https://tiki.vn/cua-hang/shop-me-va-be-citymum,SHOP MẸ VÀ BÉ CITYMUM,49517002
8310256,https://tiki.vn/noi-rung-kiem-ghe-bap-benh-5-trong-1-mastela-6037-xanh-pastel-p8310256.html?spid=29341002,Nôi rung kiêm ghế bập bênh 5 trong 1 Mastela 6037 (Xanh Pastel),1.689.000đ,13666,https://tiki.vn/cua-hang/gau-bi-ngo,Gấu và Bí Ngô,29341002
5218685,https://tiki.vn/xe-day-cho-be-zaracos-nano-rs-p5218685.html?spid=23798889,Xe Đẩy Cho Bé Zaracos Nano RS,3.509.996đ,13666,https://tiki.vn/cua-hang/gau-bi-ngo,Gấu và Bí Ngô,23798889
5174009,https://tiki.vn/noi-rung-kiem-ghe-bap-benh-5-trong-1-mastela-6033-xanh-hoa-tiet-p5174009.html?spid=26352620,Nôi Rung Kiêm Ghế Bập Bênh 5 Trong 1 Mastela 6033 - Xanh họa tiết,1.689.000đ,13666,https://tiki.vn/cua-hang/gau-bi-ngo,Gấu và Bí Ngô,26352620
14254265,https://tiki.vn/noi-vo-ng-die-n-sbaby-3-in-1-nv14-su-c-dua-tu-3-de-n-80-kg-p14254265.html?spid=36324798,NÔI võng điện Sbaby  3 in 1 - NV14 (sức đưa từ 3 đến 80 kg ),1.500.000đ,50795,https://tiki.vn/cua-hang/shop-con-ngoan,SHOP CON NGOAN,36324798
4137737,https://tiki.vn/ghe-noi-da-nang-dreamy-combi-xanh-bac-ha-p4137737.html?spid=4296607,Ghế Nôi Đa Năng Dreamy Combi - Xanh Bạc Hà,8.990.000đ,6654,https://tiki.vn/cua-hang/mamanbebe,Mamanbebe,4296607
48718392,https://tiki.vn/noi-ngu-chung-giuong-cao-cap-cho-be-co-phat-nhac-p48718392.html?spid=48718393,Nôi ngủ chung giường cao cấp cho bé có phát nhạc,349.000đ,88980,https://tiki.vn/cua-hang/hung-phat-68,Hưng Phát 68,48718393
1949437,https://tiki.vn/ghe-rung-tre-em-joie-dreamer-petite-city-p1949437.html?spid=1949713,Ghế Rung Trẻ Em Joie Dreamer Petite City,1.799.000đ,1,https://tiki.vn/cua-hang/tiki-trading,Tiki Trading,1949713
