product_id,product_url,name,price,shop_id,shop_url,shop_name,shop_owner,date
4419386054,https://shopee.vn/product/18331294/4419386054,BÌNH HÚT HOẠT HÌNH CÓ TAY CẦM DÂY ĐEO TIỆN LỢI,49000.0,18331294,https://shopee.vn/ngocbut,Điện máy Chính Đại,ngocbut,2020-06-15
2493791044,https://shopee.vn/product/161296699/2493791044,Hộp nửa lạng tổ yến,1200000.0,161296699,https://shopee.vn/yensao479,yensao479,yensao479,2020-06-15
7633799385,https://shopee.vn/product/244653818/7633799385,Bánh gạo phô mai kèm 100gr chả cá,60000.0,244653818,https://shopee.vn/supersale87,supersale87,supersale87,2020-06-15
1905465501,https://shopee.vn/product/125737325/1905465501,KHĂN GIẤY ƯỚT BABY WIPES,7500.0,125737325,https://shopee.vn/shop.khuyenmai247,KHUYẾN MÃI 247,shop.khuyenmai247,2020-06-15
5320305643,https://shopee.vn/product/237038451/5320305643,HOT Đai nịt bụng sau sinh chống cuộn cho mẹ,46000.0,237038451,https://shopee.vn/linh10112012,Linh10112012,linh10112012,2020-06-15
5816790036,https://shopee.vn/product/178506445/5816790036,"Combo 50 bỉm quần Goukis, 50 bỉm quần Home baby M100/L100Xl100",300000.0,178506445,https://shopee.vn/bimminhtam98,Bỉm Minh Tâm,bimminhtam98,2020-06-15
2078220744,https://shopee.vn/product/48051931/2078220744,[CHÍNH HÃNG] Nước tắm gội thảo dược elemis 200ml date 2022,102000.0,48051931,https://shopee.vn/nuthuytram,Cari Baby Shop,nuthuytram,2020-06-15
3701304782,https://shopee.vn/product/8046598/3701304782,"Xe đẩy dạo chơi gấp gọn Baobaohao V1, V2, V3, V5 Bảo hành 1 năm",765000.0,8046598,https://shopee.vn/megakids,Megakids Vietnam,megakids,2020-06-15
1707564526,https://shopee.vn/product/105371152/1707564526,(Miễn Phí Vận Chuyển) Combo 15 Kẹp Chống Muỗi Cho Bé - Bikit Guard Hàn Quốc,129000.0,105371152,https://shopee.vn/sieure.net,SIEURE,sieure.net,2020-06-15
7135792393,https://shopee.vn/product/175365922/7135792393,[HOT] Bình tập uống nước ngôi sao cho bé,49000.0,175365922,https://shopee.vn/thoitranganruby,Tổng kho sỉ Nam Định,thoitranganruby,2020-06-15
7401350315,https://shopee.vn/product/143300378/7401350315,Hộp Úp Bình Sữa JUPIN,250000.0,143300378,https://shopee.vn/motherlovestore,AMMA - Đồ dùng Mẹ & Bé cao cấp,motherlovestore,2020-06-15
3513491169,https://shopee.vn/product/211097201/3513491169,[Điện Tử Giá Rẻ ]Balo gấu cho bé,1300000.0,211097201,https://shopee.vn/cho_dien_tu_gia_re,cho_dien_tu_gia_re,cho_dien_tu_gia_re,2020-06-15
6134121872,https://shopee.vn/product/205861445/6134121872,"[Mua 5 tặng 1] Khẩu Trang Xô 4 Lớp Xuất Nhật Cho Bé Ngăn Vi Khuẩn,Khói Bụi Độc Hại.",2500.0,205861445,https://shopee.vn/shopdoembegiasi,Thời Trang Trẻ Em Bin&Bon,shopdoembegiasi,2020-06-15
2672677230,https://shopee.vn/product/1419685/2672677230,[SAM NATURAL] Kem chống muỗi Mogi,195000.0,1419685,https://shopee.vn/hoathu92,SAM Natural Momcare,hoathu92,2020-06-15
7022721780,https://shopee.vn/product/29644810/7022721780,KHẨU TRANG VẢI XÔ CHO BÉ- HÀNG XUẤT NHẬT,3200.0,29644810,https://shopee.vn/nhung3091,X-N shop,nhung3091,2020-06-15
6819797314,https://shopee.vn/product/233094398/6819797314,"Bình sữa Lansinoh đủ size 160ml, 240ml",144000.0,233094398,https://shopee.vn/ankhanhbabymomcare,An Khánh Baby Mom Care,ankhanhbabymomcare,2020-06-15
5204624247,https://shopee.vn/product/84552046/5204624247,[SALE] Bàn Chải Đánh Răng Cho Bé Trai Và Bé Gái (Kèm Đồ Chơi) Siêu Yêu,13000.0,84552046,https://shopee.vn/luuchihung2801,lunavuong,luuchihung2801,2020-06-15
7131793052,https://shopee.vn/product/30162946/7131793052,"Bỉm quần Mijuku chính hãng 100m đủ size M,L,XL,XXL",375000.0,30162946,https://shopee.vn/nhalamtinhnghe,zozoshop_kid,nhalamtinhnghe,2020-06-15
7516284679,https://shopee.vn/product/183827996/7516284679,[Tặng 01 Gối ôm bút chì cho bé] Sữa bột Nutren Junior 800g,1078250.0,183827996,https://shopee.vn/sua6977,hangkhuyenmai6977,sua6977,2020-06-15
3836331355,https://shopee.vn/product/195155774/3836331355,BÌNH ĐỰNG NƯỚC CHÍNH HÃNG UEK AN TOÀN CHO BÉ YÊU,266000.0,195155774,https://shopee.vn/tongkhogiaiphong04920,tongkhogiaiphong04920,tongkhogiaiphong04920,2020-06-15
4300347431,https://shopee.vn/product/140729038/4300347431,Dụng Cụ Cho Bé Uống Thuốc - 5798,2000.0,140729038,https://shopee.vn/shoppkbuithuy,SHOP FH,shoppkbuithuy,2020-06-15
3207314562,https://shopee.vn/product/101867375/3207314562,TÚI NHAI ĂN DẶM CHỐNG HÓC CÓ 3 NÚM NHAI CHO BÉ,57000.0,101867375,https://shopee.vn/thieuphuong1003,Baby&Mom - Siêu Thị Mẹ Và Bé,thieuphuong1003,2020-06-15
1731769384,https://shopee.vn/product/110571246/1731769384,Set 5 Móc Treo Quần Áo Cho Bé,25000.0,110571246,https://shopee.vn/banbuondososinh1,banbuondososinh1,banbuondososinh1,2020-06-15
2425381356,https://shopee.vn/product/161754505/2425381356,Ba lô heo peppa dễ thương cho bé trai bé gái đến lớp (hình ảnh thật),75000.0,161754505,https://shopee.vn/tongkhott168,tongkhott168,tongkhott168,2020-06-15
7101614327,https://shopee.vn/product/74679046/7101614327,Bình nước thể thao có dây đeo cho bé,49500.0,74679046,https://shopee.vn/se7en.vn,se7en,se7en.vn,2020-06-15
