product_id,product_url,name,price,shop_id,date
2187708311,https://shopee.vn/product/105219919/2187708311,𝓢𝓱𝓸𝓹 𝓑𝓸̂́ 𝓚𝓮𝓷 Núm Ty Avent Natural [ Mô Phỏng Ty Mẹ Tự Nhiên - Cam kết hàng chính hãng philips],90000.0,105219919,2020-06-11
1701894353,https://shopee.vn/product/108480197/1701894353,"1 sét Khăn xô sữa Kiba 2 lớp, 3 lớp, 4 lớp",13500.0,108480197,2020-06-11
5917106098,https://shopee.vn/product/66913109/5917106098,Bỉm Yubest Angel nội địa trung S90 dán/ M84 dán/L78 quần/ XL72 quần/ XXL66 quần,280000.0,66913109,2020-06-11
6030390880,https://shopee.vn/product/24279139/6030390880,Bình Sữa Comotomo 150ml và 250ml,250000.0,24279139,2020-06-11
3513899002,https://shopee.vn/product/216350210/3513899002,Bỉm dán/quần YIYING nội địa trung size Nb26/S72/M60/L52/XL44/XXL40/XXXL36,239000.0,216350210,2020-06-11
4324603190,https://shopee.vn/product/148045025/4324603190,[Tặng nước rửa tay khô] Sữa bột PediaSure 850g,579000.0,148045025,2020-06-11
4416702132,https://shopee.vn/product/96617280/4416702132,Sữa chua Nestle Pháp 60g x 6-KHÔNG CẦN BẢO QUẢN LẠNH date 2022,140000.0,96617280,2020-06-11
7728871606,https://shopee.vn/product/244750402/7728871606,500g Nhân hạt óc chó tách vỏ nhập khẩu từ Mỹ - Cho bé ăn dặm,295000.0,244750402,2020-06-11
3332331073,https://shopee.vn/product/244750402/3332331073,Combo Đồ ăn vặt cho bà bầu - Ngũ cốc - Hạt Mix - Óc chó - Granola,295000.0,244750402,2020-06-11
6618155038,https://shopee.vn/product/30514870/6618155038,FREE SHIP 1 THÙNG BỈM YOULI S M L XL XXL,280000.0,30514870,2020-06-11
