product_id,product_url,name,price,shop_id,shop_url,shop_name,shop_owner,date
6413866244,https://shopee.vn/product/126431486/6413866244,Xe đẩy 3 tư thế 722C (Có đồ chơi + phanh hãm + giỏ để đồ),280000.0,126431486,https://shopee.vn/choshope,Chợ Shope,choshope,2020-06-15
5912867114,https://shopee.vn/product/93526929/5912867114,Xe Đẩy Trẻ Em 2 Chiều Có Nhạc Baobaohao 709N - Xanh,1020000.0,93526929,https://shopee.vn/yunadang1509,yunadang1509,yunadang1509,2020-06-15
2190109805,https://shopee.vn/product/61055841/2190109805,"Xe đẩy thông minh cho bé X1 - Hàng cao cấp, xuất Châu Âu, ghế xoay 360, ngả được",1500000.0,61055841,https://shopee.vn/bongkidsvn,Bongkids.com - Hà Nội,bongkidsvn,2020-06-15
2102617847,https://shopee.vn/product/109800414/2102617847,Xe Đẩy 4  Bánh Gấp Gọn- XE ĐẨY SIÊU THỊ - XE ĐẨY DU LỊCH,449000.0,109800414,https://shopee.vn/quangit223,Shop Sỉ Lẻ,quangit223,2020-06-15
6833616644,https://shopee.vn/product/139203044/6833616644,Xe ĐẨY  Gấp Gọn 4 Bánh Cho Bé Ra Ngoài Có Lò Xo Giảm Sóc,469000.0,139203044,https://shopee.vn/fanpageduongminh,fanpageduongminh,fanpageduongminh,2020-06-15
5716676017,https://shopee.vn/product/6915627/5716676017,V3 V5 chính hãng Xe đẩy trẻ em Baobaohao V3 V5 cao cấp,719000.0,6915627,https://shopee.vn/shopvietnam.vn,Shopvietnamvn.com,shopvietnam.vn,2020-06-15
141170551,https://shopee.vn/product/7309346/141170551,Sỉ Xe đẩy 5 bánh mẫu mới,295000.0,7309346,https://shopee.vn/phamnga1202,phamnga1202,phamnga1202,2020-06-15
1066975742,https://shopee.vn/product/62872123/1066975742,xe đẩy đôi baobaohao703a,1800000.0,62872123,https://shopee.vn/shopgau_thamtran,Shop Chuyên Sữa Bỉm,shopgau_thamtran,2020-06-15
1015295644,https://shopee.vn/product/29678782/1015295644,XE ĐẨY 5 BÁNH KIỂU MỚI TAY CONG,390000.0,29678782,https://shopee.vn/alishops,Siêu Thị AliShops,alishops,2020-06-15
2648928942,https://shopee.vn/product/76545873/2648928942,Nối chân xe đẩy vovo,160000.0,76545873,https://shopee.vn/zatoichitinh,Ryo&Rin,zatoichitinh,2020-06-15
6113229633,https://shopee.vn/product/154691292/6113229633,Xe đẩy 3 bánh có mái che [ Giá rẻ ],439000.0,154691292,https://shopee.vn/sieuthichobevp,Siêu thị cho bé,sieuthichobevp,2020-06-15
6832953601,https://shopee.vn/product/259007609/6832953601,Xe Đẩy Cho Bé 🌈FREESHIP🌈 XE ĐẨY 2 CHIỀU 3 TƯ THẾ CHO BÉ TH 109,19500.0,259007609,https://shopee.vn/do_choi_cho_be_yeu,Shop đồ chơi bé yêu giá rẻ,do_choi_cho_be_yeu,2020-06-15
